Class,SLongitude,SLatitude,DLongitude,DLatitude,Precip td,Precip -1d,Precip -2d,Precip -3d,Precip -4d,Water Content,Plasticity Index,Compression Coefficient,Internal Friction Angle,Cohesion,Slope Height,Slope Width,Slope Length,Slope,Aspect,Lithology,地质小类
0,113.59,24.77,113.566364,24.782508,17.8,9.1,31.1,16.4,16.1,26.13764763,0.754848421,1.050662518,19.77681923,28.40220642,12.30016422,5.80437851,12.53763485,55.68913269,105.716423,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.566526,24.662712,19.5,14.1,51.1,17.1,28.5,26.14321518,0.758177042,1.055847287,19.7976017,28.33068275,13.08078957,11.60491753,34.02444458,60.91809464,171.5947876,Sedimentary,砂岩及砾岩类
0,113.56,24.8,113.567622,24.754446,10.3,35.9,17.9,9.3,11,26.14013481,0.755453944,1.051545024,19.78190613,28.38351822,10.47200394,7.941970825,15.0437336,50.24042511,111.8339615,Sedimentary,砂岩及砾岩类
0,113.58,23.73,113.567631,23.760328,9,1.9,28.6,3,2.3,25.73249435,0.843683302,1.212021351,19.83421516,28.57532883,8.23993206,9.071568489,22.39099312,68.06797791,187.2042542,Igneous,花岗岩类
0,113.56,24.8,113.567759,24.738963,25.4,10.3,35.9,17.9,9.3,26.14141273,0.755886197,1.052197814,19.78504562,28.37231064,11.4951849,8.765841484,21.51996231,54.21507263,134.5652161,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.568004,24.826987,31,8.7,40.3,16.9,10.4,26.13074112,0.753966689,1.049482942,19.76708984,28.43936729,11.67533684,7.851087093,18.35875893,51.29232407,133.2093048,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.568701,24.777084,17.8,9.1,31.1,16.4,16.1,26.1447773,0.754066467,1.049153328,19.77894974,28.39082718,8.845575333,7.646701813,8.039193153,43.78264618,98.22499084,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.568735,24.748543,8.9,31,8.7,40.3,16.9,26.14808655,0.754840851,1.05028224,19.78542709,28.36696625,11.09264469,8.344039917,18.67186165,52.65144348,124.7910538,Sedimentary,砂岩及砾岩类
0,113.6,24.81,113.568986,24.806686,8.3,29.6,8.8,38.3,16.2,26.14151382,0.753600836,1.04851675,19.77413368,28.40914917,11.6285429,7.412596226,16.61333275,49.67307663,146.1373444,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.569987,24.77976,9.1,31.1,16.4,16.1,19.4,26.1447773,0.754066467,1.049153328,19.77894974,28.39082718,11.17495918,5.733953953,11.09042931,55.80876923,101.2625809,Sedimentary,砂岩及砾岩类
0,113.6,24.81,113.570384,24.794167,0.2,22.7,60.5,8.6,20.1,26.14267349,0.753778577,1.04875493,19.77607918,28.40169716,12.6562891,4.82737112,12.08947277,59.89964676,96.8489151,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.570912,24.835662,11.6,53.8,9.7,19.8,5.7,26.13618088,0.753064692,1.047850132,19.76713371,28.43647957,11.75460434,8.082212448,19.82581902,52.06678009,135.7518921,Sedimentary,砂岩及砾岩类
0,113.53,24.68,113.571162,24.67381,11.2,43.7,13.1,22.1,7,26.15085983,0.75710243,1.053844452,19.79864883,28.32213974,12.98539352,11.4799366,33.23796844,60.48789978,169.3095856,Sedimentary,砂岩及砾岩类
0,113.56,24.8,113.572925,24.730129,1.9,71.1,18.5,26.4,6.4,26.14927673,0.755284011,1.050955296,19.78854942,28.35585403,12.02276325,9.53176403,25.75850677,56.31964111,148.2238159,Sedimentary,页岩及泥岩类
0,113.61,24.79,113.572929,24.796899,0.1,34.5,0,0,0,26.14267349,0.753778577,1.04875493,19.77607918,28.40169716,12.6562891,4.82737112,12.08947277,59.89964676,96.8489151,Sedimentary,砂岩及砾岩类
0,113.56,24.8,113.573369,24.775804,0,3.7,0,0,0,26.1447773,0.754066467,1.049153328,19.77894974,28.39082718,8.845575333,7.646701813,8.039193153,43.78264618,98.22499084,Sedimentary,砂岩及砾岩类
0,113.61,24.79,113.573425,24.724749,20.2,10.9,25.3,19,22.2,26.14974976,0.755485713,1.051266551,19.78986359,28.35126495,12.02276325,9.53176403,25.75850677,56.31964111,148.2238159,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.573539,24.760344,9.4,15.1,14,15.9,0,26.14658546,0.75443536,1.04968226,19.78222847,28.37862968,10.47200394,7.941970825,15.0437336,50.24042511,111.8339615,Sedimentary,砂岩及砾岩类
0,113.56,24.83,113.573782,24.817526,23.3,8.2,0,0.1,1.6,26.13898277,0.753316343,1.048151731,19.77067184,28.4225769,11.45984268,7.624414921,17.41219711,50.08361435,131.871933,Sedimentary,页岩及泥岩类
0,113.56,24.83,113.574575,24.802586,40.2,9.5,38.6,23.6,8.5,26.14151382,0.753600836,1.04851675,19.77413368,28.40914917,11.6285429,7.412596226,16.61333275,49.67307663,146.1373444,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.574994,24.781693,0,0,0,0,0,26.1447773,0.754066467,1.049153328,19.77894974,28.39082718,10.34511948,6.284827232,11.39392376,54.4239502,105.6888123,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.57525,24.861114,31,8.7,40.3,16.9,10.4,26.13148689,0.752759874,1.047525167,19.76195335,28.45712662,12.20990658,9.016447067,25.48633194,54.72134399,143.0578156,Sedimentary,砂岩及砾岩类
0,113.6,24.58,113.57607,24.550503,38.4,12.6,23.6,2.6,52.7,26.1398468,0.762624085,1.063207865,19.81692505,28.27462769,13.2222271,13.75064659,35.40654373,63.96970749,179.1607666,Sedimentary,砂岩及砾岩类
0,113.64,23.88,113.576594,23.910355,13.3,8.6,7.2,0,0,25.82868958,0.825101018,1.177511573,19.84428596,28.47699738,8.046995163,9.537128448,18.52676582,65.96570587,237.7125092,Igneous,花岗岩类
0,113.56,24.83,113.577069,24.887636,9.5,38.6,23.6,8.5,19.4,26.13284683,0.751526475,1.045416594,19.75930405,28.46483994,13.01296806,10.28702641,33.47264099,58.00439072,152.922821,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.59,24.81,113.577381,24.760012,44.1,11.8,1.5,16.7,0,26.15389252,0.753371537,1.047627687,19.78510666,28.36303902,10.40957928,7.989431381,14.84418488,50.0322876,113.3309402,Sedimentary,砂岩及砾岩类
0,113.53,24.68,113.57739,24.672038,11.2,43.7,13.1,22.1,7,26.15848541,0.75600481,1.051718354,19.80164337,28.30560684,12.9788332,11.57710743,33.03880692,60.48458862,168.5148468,Sedimentary,碳酸盐岩类
0,113.6,24.81,113.577464,24.846738,29.6,8.8,38.3,16.2,10.6,26.14154816,0.75194931,1.045781255,19.76834679,28.42812347,11.94075108,8.400169373,21.41828918,52.99466324,138.047226,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.577677,24.614222,14.1,51.1,17.1,28.5,9.6,26.15594864,0.758303583,1.055538297,19.81084824,28.27866173,13.30774307,12.82671928,35.37307739,62.61982346,174.7967529,Sedimentary,碳酸盐岩类
0,113.59,24.77,113.58032,24.706545,2,0,2.7,0,0,26.15798759,0.754896581,1.049942851,19.79582787,28.32473564,12.55233574,10.57359314,29.77573395,58.49972153,159.5731049,Sedimentary,碳酸盐岩类
0,113.58,24.03,113.580701,24.025381,42.1,29.3,13.6,14.8,45.6,25.90712357,0.810287237,1.149993062,19.85024834,28.39450455,9.783696175,13.36011505,20.16558456,63.61792755,229.4526672,Igneous,花岗岩类
0,113.59,24.69,113.581024,24.700262,14.1,51.1,17.1,28.5,9.6,26.15798759,0.754896581,1.049942851,19.79582787,28.32473564,12.55233574,10.57359314,29.77573395,58.49972153,159.5731049,Sedimentary,砂岩及砾岩类
0,113.56,24.8,113.581392,24.751791,6.8,14.8,19.9,17.3,0,26.1547184,0.75359416,1.047952175,19.78695869,28.35619164,11.0806427,8.390878677,18.52062988,52.59457779,125.0012665,Sedimentary,页岩及泥岩类
0,113.66,24.67,113.581625,24.684989,8.7,43.7,31.1,13.9,12.4,26.15840912,0.755429864,1.050790071,19.79877663,28.31486511,12.7923317,11.10803127,31.6566143,59.58494186,164.7915649,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.584156,24.852081,8.7,40.3,16.9,10.4,23.1,26.13993263,0.751861632,1.045691729,19.76678085,28.43441582,12.14226913,8.810732841,23.48810387,54.03453445,141.4456635,Sedimentary,砂岩及砾岩类
0,113.53,23.87,113.584361,23.89847,15.9,11.9,32.5,16.4,3.2,25.82627678,0.825624704,1.178413153,19.84706688,28.47172356,9.104198456,10.32239532,16.54109383,67.39457703,144.0263214,Igneous,花岗岩类
0,113.59,24.81,113.584363,24.820872,31,8.7,40.3,16.9,10.4,26.14599609,0.75228411,1.046162367,19.77346039,28.40776443,12.00773239,7.995720863,17.85072708,52.04521179,131.6396332,Sedimentary,砂岩及砾岩类
0,113.6,24.81,113.584413,24.863409,18,0.2,22.7,60.5,8.6,26.13825417,0.751753628,1.045589447,19.76467514,28.44293213,12.28593922,9.129642487,25.46313095,54.86774063,143.9147644,Sedimentary,砂岩及砾岩类
0,113.53,24.68,113.585643,24.693122,11.2,43.7,13.1,22.1,7,26.16591263,0.754367411,1.048812628,19.79975891,28.30660248,12.69418621,10.95968533,30.68423653,59.12299728,161.7968903,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.586722,24.860737,8.7,40.3,16.9,10.4,23.1,26.14510918,0.75099051,1.044121146,19.76672554,28.43215179,12.28593922,9.129642487,25.46313095,54.86774063,143.9147644,Sedimentary,碳酸盐岩类
0,113.6,24.81,113.587389,24.884532,29.6,8.8,38.3,16.2,10.6,26.13953972,0.750776052,1.043974519,19.76132393,28.45435524,12.83080578,10.09750938,31.27905846,57.28318405,151.0714264,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.587563,24.80378,0,2.3,0,1.1,0,26.15581894,0.751767814,1.044981956,19.77907372,28.382658,12.15473938,8.170228004,17.57877541,51.70697784,139.9035034,Sedimentary,砂岩及砾岩类
0,113.56,24.8,113.587861,24.813075,10.3,35.9,17.9,9.3,11,26.15449715,0.751649201,1.044832706,19.77757835,28.38853264,12.26954937,8.389056206,17.86627579,51.24889374,139.4660034,Sedimentary,砂岩及砾岩类
0,113.66,24.67,113.587863,24.642662,8.7,43.7,31.1,13.9,12.4,26.16573143,0.756062031,1.05156374,19.80787277,28.28075027,13.19938087,12.44270515,34.56032562,61.8555603,172.8518372,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.58841,24.632334,14.1,51.1,17.1,28.5,9.6,26.1649437,0.756739616,1.052690983,19.8105526,28.27294159,13.23316765,12.6046772,34.81780624,62.12540436,173.7237549,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.588548,24.734414,40.3,16.9,10.4,23.1,0,26.16365623,0.753196537,1.04699862,19.7923336,28.33255196,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.588683,24.622327,51.1,17.1,28.5,9.6,0.7,26.16441154,0.757147014,1.053374529,19.81204605,28.26877594,13.25908279,12.75625896,35.02442551,62.37250137,174.4994202,Sedimentary,碳酸盐岩类
0,113.6,24.81,113.590494,24.772413,0,0,0,0,0,26.16036034,0.75240767,1.045845509,19.78586006,28.35650826,10.18888474,7.462789536,12.65679741,49.99738312,116.3242722,Sedimentary,页岩及泥岩类
0,113.59,24.81,113.591156,24.819807,31,8.7,40.3,16.9,10.4,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.56,24.83,113.592308,24.820864,9.5,38.6,23.6,8.5,19.4,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.594008,24.643164,51.1,17.1,28.5,9.6,0.7,26.17364311,0.754929304,1.049367785,19.81092262,28.26354408,13.17977524,12.53041744,34.40184402,61.86112976,172.5656128,Sedimentary,砂岩及砾岩类
0,113.6,24.58,113.595073,24.649217,11.3,6.5,71.5,134.1,9.6,26.17364311,0.754929304,1.049367785,19.81092262,28.26354408,13.14136505,12.3625288,34.09508514,61.57361984,171.5488586,Sedimentary,砂岩及砾岩类
0,113.61,24.79,113.59536,24.73792,0.4,0,1.1,0,0,26.17128563,0.752093256,1.044865489,19.79527473,28.31619835,11.96812153,9.512091637,24.3473053,55.94442368,143.6190338,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.595651,24.769388,0,0,0,16.7,0.3,26.16783714,0.751321197,1.043747425,19.78875542,28.34057808,11.01494408,8.029603004,16.89161491,52.52563477,128.740036,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.595781,24.884394,40.3,16.9,10.4,23.1,0,26.14631462,0.74976474,1.042030692,19.76402664,28.44020271,12.86615562,10.2358551,31.13633537,57.39157867,151.6617126,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.59,24.81,113.597036,24.770034,14.3,0,0,0,0,26.16783714,0.751321197,1.043747425,19.78875542,28.34057808,11.03219032,7.719479084,16.14712524,52.91382217,125.9733734,Sedimentary,砂岩及砾岩类
0,113.6,24.81,113.597126,24.863109,38.3,16.2,10.6,18,0.2,26.15205383,0.749961734,1.042141676,19.76947021,28.41759682,12.36235332,9.282359123,25.70269012,55.12169647,144.9682159,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.56,24.83,113.598629,24.852163,0,8.2,23.3,8.2,0,26.15383911,0.750058055,1.042220116,19.77160645,28.40880775,12.31364822,9.175171852,24.49299431,54.76714325,144.1251221,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.56,24.83,113.59877,24.787763,9.7,39.3,16.1,20.7,4.6,26.16563225,0.750992596,1.043299913,19.7853756,28.35361862,11.73658276,7.924977779,18.43197441,54.32836533,133.4391785,Sedimentary,砂岩及砾岩类
0,113.58,23.73,113.599556,23.685177,9,1.9,28.6,3,2.3,25.69273758,0.852686524,1.22852695,19.83863449,28.59560204,10.66242313,11.75720596,22.35101128,66.79521179,212.9389343,Igneous,花岗岩类
0,113.6,24.81,113.600093,24.793036,38.3,16.2,10.6,18,0.2,26.16441345,0.750863075,1.043130159,19.78390121,28.35937309,11.73658276,7.924977779,18.43197441,54.32836533,133.4391785,Sedimentary,页岩及泥岩类
0,113.66,24.67,113.60027,24.699275,5,3.1,0,0,0,26.17369843,0.753247678,1.046645045,19.80275154,28.28980637,12.73661518,11.21608543,30.70132065,59.33280563,161.5659637,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.602299,24.822867,31,8.7,40.3,16.9,10.4,26.16761208,0.74964273,1.041071177,19.78050041,28.36974716,12.07442474,8.375034332,19.72091675,52.86601639,138.5483246,Sedimentary,砂岩及砾岩类
0,113.61,24.79,113.603043,24.825584,8.4,20.2,10.9,25.3,19,26.16604805,0.749547005,1.040967464,19.77895164,28.37603188,12.09037304,8.486018181,20.47437286,53.11886215,139.0983734,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.56,24.8,113.603125,24.790827,25.4,10.3,35.9,17.9,9.3,26.17312813,0.750174999,1.041721821,19.78753662,28.34168434,11.73658276,7.924977779,18.43197441,54.32836533,133.4391785,Sedimentary,砂岩及砾岩类
0,113.66,24.67,113.603178,24.675041,43.7,31.1,13.9,12.4,0.4,26.18206024,0.753186882,1.046259165,19.80920029,28.26306343,12.97497082,11.90052223,32.70542908,60.60902023,167.3902588,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.60347,24.780572,14.3,0,0,0,0,26.1743145,0.750308096,1.041898251,19.78900337,28.33595085,11.58313656,7.962566376,18.32831573,54.31551361,132.2524872,Sedimentary,砂岩及砾岩类
0,113.6,24.58,113.604028,24.540937,0,0,0,0,0,26.16991234,0.759223104,1.056489468,19.82914925,28.21113777,13.09052658,13.92119312,34.85533524,63.99873734,179.4666901,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.606,24.646248,4.5,2.6,0,0,0,26.18167877,0.754068136,1.047698259,19.81321907,28.25044823,13.12765694,12.45875645,33.97108459,61.60121918,171.3467102,Sedimentary,砂岩及砾岩类
0,113.56,24.83,113.607216,24.800222,8.2,23.3,8.2,0,0.1,26.17052078,0.749890924,1.04136169,19.78405762,28.35545158,11.96883965,8.373561859,20.01628304,54.19573212,138.1126251,Sedimentary,砂岩及砾岩类
0,113.66,24.67,113.607589,24.651466,8.7,43.7,31.1,13.9,12.4,26.18190193,0.753794014,1.047247648,19.8120327,28.25408936,13.11581326,12.55856228,33.8718605,61.64234924,171.2475433,Sedimentary,砂岩及砾岩类
0,113.61,24.79,113.609101,24.76622,20.2,10.9,25.3,19,22.2,26.17644882,0.750645638,1.042362213,19.79236794,28.32297516,11.75876427,8.766458511,21.06337738,54.86065674,139.1271362,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.609282,24.74538,14.1,51.1,17.1,28.5,9.6,26.17825127,0.75102216,1.042901874,19.79565048,28.31057739,12.06287766,9.637162209,24.4509716,56.1975441,144.6071625,Sedimentary,砂岩及砾岩类
0,113.58,24.03,113.609639,24.001791,42.1,29.3,13.6,14.8,45.6,25.9027977,0.8118698,1.15272522,19.85778046,28.38041878,8.455917358,14.47548866,19.31115913,64.64797974,193.3093262,Igneous,花岗岩类
0,113.6,24.81,113.610146,24.770439,8.8,38.3,16.2,10.6,18,26.1831131,0.749662638,1.040544033,19.79312325,28.31620979,11.75391769,8.554512978,20.41324234,54.72436905,137.5048676,Sedimentary,砂岩及砾岩类
0,113.6,24.81,113.610487,24.744636,22.7,60.5,8.6,20.1,4.7,26.18606949,0.750178635,1.041271329,19.79786682,28.29807854,12.06287766,9.637162209,24.4509716,56.1975441,144.6071625,Sedimentary,砂岩及砾岩类
0,113.66,23.99,113.610882,23.940971,36,39.2,1,0,0,25.86671448,0.818967223,1.165831447,19.85865784,28.41099739,9.734041214,10.94630718,14.32874107,66.11688232,207.6151123,Igneous,花岗岩类
0,113.61,24.79,113.611631,24.828947,20.2,10.9,25.3,19,22.2,26.17339706,0.748741031,1.039414167,19.78107262,28.36443138,12.16630459,8.753103256,21.67095947,53.82672501,141.2868805,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.61,24.79,113.612474,24.730262,25.3,19,22.2,25.7,0.1,26.18761063,0.750589013,1.041875958,19.80108452,28.28611946,12.33243275,10.26413059,26.93856049,57.39118958,151.0536652,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.612672,24.739272,14.1,51.1,17.1,28.5,9.6,26.18688393,0.750408053,1.041607022,19.79971695,28.29117012,12.06287766,9.637162209,24.4509716,56.1975441,144.6071625,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.61302,24.724283,17.8,9.1,31.1,16.4,16.1,26.18824959,0.750777602,1.042159796,19.80244064,28.28118324,12.33243275,10.26413059,26.93856049,57.39118958,151.0536652,Sedimentary,页岩及泥岩类
0,113.66,25.14,113.613295,25.0867,15.6,44,0.9,0,0,26.09490585,0.748779774,1.042360187,19.71765327,28.63585854,15.18011284,15.54599667,44.85012054,64.33164215,170.5701752,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.613641,24.746274,31,8.7,40.3,16.9,10.4,26.18606949,0.750178635,1.041271329,19.79786682,28.29807854,12.06287766,9.637162209,24.4509716,56.1975441,144.6071625,Sedimentary,砂岩及砾岩类
0,113.56,24.8,113.613972,24.848613,17.9,9.3,11,0.6,1.9,26.16994667,0.748550892,1.039237261,19.7773819,28.37965584,12.40353012,9.419675827,25.26358986,55.25308228,145.7685852,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.6,24.58,113.614894,24.64403,6.5,71.5,134.1,9.6,55.1,26.18983841,0.753196895,1.046009064,19.81552505,28.23718643,13.13253307,12.81151199,34.0607605,61.95440674,172.2726593,Sedimentary,页岩及泥岩类
0,113.6,24.81,113.614968,24.835269,45.7,11.4,1.5,14.9,0,26.17170715,0.748628259,1.039305091,19.77897263,28.37306976,12.31802368,9.239941597,23.82123375,54.86397934,142.4725494,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.6,24.81,113.615588,24.738656,8.8,38.3,16.2,10.6,18,26.18688393,0.750408053,1.041607022,19.79971695,28.29117012,12.2050209,9.924358368,25.4154892,56.72280121,144.6071625,Sedimentary,砂岩及砾岩类
0,113.6,24.58,113.615965,24.623278,0,0,0,0,0,26.18863678,0.754271328,1.047795415,19.819767,28.22477913,13.16812611,13.08139801,34.45903778,62.4149704,174.0232391,Igneous,花岗岩类
0,113.61,24.79,113.616139,24.828484,0,0.1,0,0,19.5,26.17339706,0.748741031,1.039414167,19.78107262,28.36443138,12.25500965,9.065561295,22.9324131,54.55334473,141.2868805,Sedimentary,砂岩及砾岩类
0,113.61,24.79,113.61841,24.862748,19,22.2,25.7,0.1,24.4,26.17343712,0.747331917,1.037080646,19.7763958,28.38027191,12.60708046,9.960216522,27.42660522,56.32188034,147.6472931,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.61,24.79,113.61848,24.81283,29.9,16.9,0.4,1.8,0,26.18411636,0.747866631,1.03753829,19.78755188,28.33376503,12.16230106,8.836886406,21.79965019,54.35796738,139.8644714,Sedimentary,砂岩及砾岩类
0,113.67,24.61,113.61921,24.562917,22.3,6.8,0.9,0,13.3,26.19068336,0.755845487,1.050198317,19.8314476,28.18541145,13.11292362,13.83048725,34.79733658,63.67406464,178.1913757,Sedimentary,砂岩及砾岩类
0,113.66,24.67,113.619946,24.663188,43.7,31.1,13.9,12.4,0.4,26.19839668,0.751400173,1.042715669,19.81578636,28.22816467,13.0313406,12.33020878,33.10654449,61.11318588,168.8143463,Sedimentary,砂岩及砾岩类
0,113.64,23.88,113.61995,23.898468,10.7,2.2,31.8,30.3,14.9,25.84109306,0.823963106,1.175033808,19.86023712,28.42919922,8.968502045,10.3246336,21.70344543,66.945961,188.5576172,Igneous,花岗岩类
0,113.68,24.5,113.623476,24.546852,0.3,41.8,0.1,2,0,26.18795586,0.75662744,1.051553249,19.83342743,28.18145943,13.03353786,13.99135876,34.54763412,63.87820816,179.0730743,Sedimentary,砂岩及砾岩类
0,113.56,24.8,113.624648,24.799483,25.4,10.3,35.9,17.9,9.3,26.18707657,0.748115718,1.037828326,19.79111099,28.31930923,12.18077278,9.136123657,22.81099701,55.26810455,140.8415833,Sedimentary,砂岩及砾岩类
0,113.6,24.81,113.625036,24.859452,0,0,0,0,0,26.17343712,0.747331917,1.037080646,19.7763958,28.38027191,12.6900444,10.24045181,28.14862442,56.79096603,149.1749268,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.6,24.81,113.625241,24.834648,29.6,8.8,38.3,16.2,10.6,26.17910194,0.747548103,1.037224054,19.7817955,28.3575592,12.41708088,9.574806213,24.98383331,55.53071594,144.5890961,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.59,24.77,113.625454,24.787281,0,0.4,0,0,17.9,26.18843842,0.748233914,1.037974834,19.79261208,28.31328583,12.15039635,9.167585373,22.87015343,55.450634,140.5505981,Sedimentary,砂岩及砾岩类
0,113.59,24.77,113.626148,24.787398,8.8,17.8,9.1,31.1,16.4,26.18843842,0.748233914,1.037974834,19.79261208,28.31328583,12.15039635,9.167585373,22.87015343,55.450634,140.5505981,Sedimentary,砂岩及砾岩类
0,113.7,24.03,113.627243,24.056746,41.8,15.8,6.6,11.4,49.5,25.95567513,0.802932084,1.135954142,19.8664875,28.31119156,9.62969017,11.19203091,24.10234833,64.5712204,180.889328,Igneous,花岗岩类
0,113.63,25.08,113.627825,25.003296,7.3,0,0,0,0,26.13731575,0.746530235,1.03713727,19.74401474,28.51923943,14.53629684,14.14227581,42.78903961,63.27385712,167.350296,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.59,24.69,113.628175,24.699805,0,0,24.6,13,13.6,26.20603371,0.749490201,1.039369345,19.81259155,28.2332592,12.75160599,11.46405602,30.47162247,59.43115997,160.172226,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.629922,24.757685,0,14.3,0,0,0,26.20106506,0.748018146,1.037176251,19.80164528,28.2738018,12.32847404,10.09900856,25.79750443,56.96998978,146.1499176,Sedimentary,砂岩及砾岩类
0,113.61,24.79,113.630424,24.85539,25.7,0.1,24.4,74.3,15.2,26.18277168,0.746599197,1.035560489,19.78068161,28.35947227,12.67576122,10.31289577,27.86689377,56.85223007,149.2980347,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.59,24.69,113.630853,24.733632,14.1,51.1,17.1,28.5,9.6,26.20294571,0.748394966,1.037713647,19.80494118,28.2611866,12.51192474,10.75249767,27.94208717,58.06715775,152.121994,Sedimentary,砂岩及砾岩类
0,113.59,24.69,113.632228,24.704803,0.7,0.8,0,7.8,13.1,26.20560455,0.749208927,1.038933873,19.81083679,28.23947525,12.79092979,11.65263462,30.74653053,59.65922546,160.9560242,Sedimentary,砂岩及砾岩类
0,113.6,24.81,113.632285,24.763218,0,0,0,0,0,26.19999123,0.747821569,1.036905527,19.79972267,28.28129005,12.29155159,9.917626381,25.2195034,56.67607117,146.1499176,Sedimentary,砂岩及砾岩类
0,113.61,24.79,113.632834,24.7244,10.9,25.3,19,22.2,25.7,26.20446205,0.748751879,1.038240314,19.8076992,28.25088501,12.58423233,10.98398304,28.69284821,58.47133255,154.4193573,Sedimentary,砂岩及砾岩类
0,113.59,24.81,113.633244,24.836429,8.7,40.3,16.9,10.4,23.1,26.18659592,0.746728659,1.035645127,19.7839222,28.3457737,12.51669121,9.9273386,26.10706329,56.17475891,146.7222748,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.56,24.83,113.633412,24.842659,40.2,9.5,38.6,23.6,8.5,26.18471909,0.746660829,1.035596848,19.78230858,28.35257721,12.59067726,10.10763264,26.9345417,56.48352432,147.9329376,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.6,24.81,113.634261,24.878632,27,43.5,0,0,0,26.17651367,0.746424735,1.03552711,19.77459335,28.3855114,12.98264122,11.0165081,30.99666977,58.15399551,153.7860718,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.66,23.99,113.634406,24.039952,45.3,18,7.7,11.6,55.3,25.94408035,0.805102646,1.139977098,19.86635971,28.32258224,9.360097885,11.33848286,23.1755085,64.87146759,193.0676422,Igneous,花岗岩类
0,113.66,23.99,113.6362,24.018581,18,7.7,11.6,55.3,57.3,25.93082619,0.807626247,1.144574285,19.86927986,28.32683945,9.161651611,11.53560066,21.79388428,65.09455872,190.4862366,Igneous,花岗岩类
0,113.56,24.83,113.636289,24.846296,10.4,40.2,9.5,38.6,23.6,26.19225693,0.745561302,1.033478737,19.7851429,28.33678436,12.59067726,10.10763264,26.9345417,56.48352432,147.9329376,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
0,113.6,24.58,113.636577,24.6171,71.5,134.1,9.6,55.1,0.3,26.2134552,0.751284182,1.04191649,19.82951355,28.17094994,13.13645935,13.36614418,34.39247513,62.67969131,174.0096741,Igneous,花岗岩类
0,113.59,24.69,113.637015,24.743409,14.1,51.1,17.1,28.5,9.6,26.21021843,0.747006238,1.035137653,19.80606079,28.25092697,12.44252968,10.52364731,27.18992233,57.6744194,149.8987274,Sedimentary,砂岩及砾岩类
0,113.68,24.5,113.637809,24.512082,91.6,92.1,10.9,74.1,15.8,26.19821739,0.756494641,1.050907731,19.84343719,28.14135551,12.85233879,14.21546268,33.94434738,64.19834137,180.6822357,Sedimentary,砂岩及砾岩类
