Class,SLongitude,SLatitude,DLongitude,DLatitude,Precip td,Precip -1d,Precip -2d,Precip -3d,Precip -4d,Water Content,Plasticity Index,Compression Coefficient,Internal Friction Angle,Cohesion,Slope Height,Slope Width,Slope Length,Slope,Aspect,Lithology,地质小类
1,113.56,24.8,113.565368,24.818977,190.1,138.6,160,2.4,9.8,26.13206482,0.754081666,1.04962635,19.76858711,28.43354416,11.40276527,7.671426773,17.97659111,49.93161774,144.4924927,Sedimentary,砂岩及砾岩类
1,113.58,23.73,113.566499,23.790214,53.7,395.2,79.6,4.4,6.4,25.75284958,0.839789867,1.204799533,19.83625031,28.55607224,7.674685478,8.1064291,30.18334961,72.00676727,215.6175842,Igneous,花岗岩类
1,113.53,23.87,113.566499,23.790214,109.5,328.1,109.2,15.9,11.9,25.75284958,0.839789867,1.204799533,19.83625031,28.55607224,7.674685478,8.1064291,30.18334961,72.00676727,215.6175842,Igneous,花岗岩类
1,113.56,24.83,113.569903,24.832119,147.4,1.7,10.4,40.2,9.5,26.1376152,0.753204584,1.04801476,19.76916313,28.42847824,11.67533684,7.851087093,18.35875893,51.29232407,133.2093048,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.569903,24.832119,147.7,1.8,8.9,31,8.7,26.1376152,0.753204584,1.04801476,19.76916313,28.42847824,11.67533684,7.851087093,18.35875893,51.29232407,133.2093048,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.572445,24.787236,6.8,3.6,0.2,0.6,0,26.14376259,0.753919303,1.048947811,19.77752113,28.39621544,12.03050041,3.52187705,9.944674492,65.74386597,93.40765381,Sedimentary,碳酸盐岩类
1,113.59,24.77,113.572445,24.787236,13.3,7.1,0,0,0,26.14376259,0.753919303,1.048947811,19.77752113,28.39621544,12.03050041,3.52187705,9.944674492,65.74386597,93.40765381,Sedimentary,碳酸盐岩类
1,113.59,24.77,113.572822,24.788827,180.8,143,3.4,8.8,17.8,26.14376259,0.753919303,1.048947811,19.77752113,28.39621544,12.03050041,3.52187705,9.944674492,65.74386597,93.40765381,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.572822,24.788827,237.3,160,2.4,9.8,25.4,26.14376259,0.753919303,1.048947811,19.77752113,28.39621544,12.03050041,3.52187705,9.944674492,65.74386597,93.40765381,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.573498,24.809705,180.2,143.3,146.5,1.8,8.9,26.14028358,0.753474832,1.048352361,19.7726593,28.41484451,8.781820297,5.670571327,15.55829716,40.16772079,196.4530334,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.573498,24.809705,190.1,138.6,160,2.4,9.8,26.14028358,0.753474832,1.048352361,19.7726593,28.41484451,8.781820297,5.670571327,15.55829716,40.16772079,196.4530334,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.574935,24.758516,11.7,9.8,25.4,10.3,35.9,26.14658546,0.75443536,1.04968226,19.78222847,28.37862968,10.40957928,7.989431381,14.84418488,50.0322876,113.3309402,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.574935,24.758516,13.1,8.8,17.8,9.1,31.1,26.14658546,0.75443536,1.04968226,19.78222847,28.37862968,10.40957928,7.989431381,14.84418488,50.0322876,113.3309402,Sedimentary,砂岩及砾岩类
1,113.56,24.83,113.574943,24.828626,73.2,0,0,0,8.2,26.1376152,0.753204584,1.04801476,19.76916313,28.42847824,11.80863094,7.87526226,18.19323349,51.8884697,129.3187714,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.574943,24.828626,76.9,0,0,0,0,26.1376152,0.753204584,1.04801476,19.76916313,28.42847824,11.80863094,7.87526226,18.19323349,51.8884697,129.3187714,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.574943,24.828626,105.5,0,0,0,14.3,26.1376152,0.753204584,1.04801476,19.76916313,28.42847824,11.80863094,7.87526226,18.19323349,51.8884697,129.3187714,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.574965,24.754902,190.1,138.6,160,2.4,9.8,26.14737511,0.754662514,1.050016165,19.78406525,28.37189865,10.40957928,7.989431381,14.84418488,50.0322876,113.3309402,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.574965,24.754902,232.4,103,143,3.4,8.8,26.14737511,0.754662514,1.050016165,19.78406525,28.37189865,10.40957928,7.989431381,14.84418488,50.0322876,113.3309402,Sedimentary,砂岩及砾岩类
1,113.66,24.67,113.57516,24.67489,36.3,14.7,0,9.4,18.1,26.15085983,0.75710243,1.053844452,19.79864883,28.32213974,12.9788332,11.57710743,33.03880692,60.48458862,168.5148468,Igneous,花岗闪长岩类
1,113.59,24.69,113.57516,24.67489,123.9,247.8,26,16.7,19.5,26.15085983,0.75710243,1.053844452,19.79864883,28.32213974,12.9788332,11.57710743,33.03880692,60.48458862,168.5148468,Igneous,花岗闪长岩类
1,113.53,24.68,113.57516,24.67489,158.3,190.8,13,10.9,19.8,26.15085983,0.75710243,1.053844452,19.79864883,28.32213974,12.9788332,11.57710743,33.03880692,60.48458862,168.5148468,Igneous,花岗闪长岩类
1,113.59,24.81,113.578192,24.814984,180.2,143.3,146.5,1.8,8.9,26.14734268,0.752436876,1.046351314,19.77546501,28.39989471,13.65771675,10.33290386,18.52144432,48.26502609,160.0851746,Sedimentary,页岩及泥岩类
1,113.6,24.81,113.578192,24.814984,187.7,128.6,128.4,2.2,8.3,26.14734268,0.752436876,1.046351314,19.77546501,28.39989471,13.65771675,10.33290386,18.52144432,48.26502609,160.0851746,Sedimentary,页岩及泥岩类
1,113.56,24.8,113.578823,24.788339,0.7,15.8,0.8,0,0,26.15095139,0.752867818,1.046918869,19.78036308,28.38093376,10.14337063,4.51870203,11.7337923,65.46116638,107.516983,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.579133,24.802692,4.6,183.1,128.6,128.4,2.2,26.1486187,0.752558708,1.046507239,19.77695084,28.39409637,12.22442627,8.34089756,17.48063087,50.36547089,146.9299469,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.579133,24.802692,5,175.2,143.3,146.5,1.8,26.1486187,0.752558708,1.046507239,19.77695084,28.39409637,12.22442627,8.34089756,17.48063087,50.36547089,146.9299469,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.579653,24.768615,0.8,7,11.3,0.9,0,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,9.280362129,7.784566879,10.10193253,45.54862976,113.3309402,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.579653,24.768615,2.4,1.4,18.8,1.2,0,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,9.280362129,7.784566879,10.10193253,45.54862976,113.3309402,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.579654,24.774448,34.4,4.3,23.3,0,0,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.579654,24.774448,39.8,5.6,16.2,0,0,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.54,24.56,113.579795,24.573206,76.9,189.8,122.3,29,12.3,26.15139771,0.760249674,1.058862448,19.81677628,28.26420021,13.29576874,13.51457787,35.61144638,63.63424683,177.9808807,Sedimentary,砂岩及砾岩类
1,113.6,24.58,113.579795,24.573206,79.4,120.2,109.4,19,11.3,26.15139771,0.760249674,1.058862448,19.81677628,28.26420021,13.29576874,13.51457787,35.61144638,63.63424683,177.9808807,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.580435,24.788819,180.2,143.3,146.5,1.8,8.9,26.15095139,0.752867818,1.046918869,19.78036308,28.38093376,10.14337063,4.51870203,11.7337923,65.46116638,107.516983,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.580435,24.788819,232.4,103,143,3.4,8.8,26.15095139,0.752867818,1.046918869,19.78036308,28.38093376,10.14337063,4.51870203,11.7337923,65.46116638,107.516983,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.580579,24.774411,190.1,138.6,160,2.4,9.8,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.580579,24.774411,232.4,103,143,3.4,8.8,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.580952,24.806241,214.6,128.4,2.2,8.3,29.6,26.1486187,0.752558708,1.046507239,19.77695084,28.39409637,12.22442627,8.34089756,17.48063087,50.36547089,146.9299469,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.580952,24.806241,237.9,146.5,1.8,8.9,31,26.1486187,0.752558708,1.046507239,19.77695084,28.39409637,12.22442627,8.34089756,17.48063087,50.36547089,146.9299469,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.581182,24.772429,190.1,138.6,160,2.4,9.8,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.581182,24.772429,232.4,103,143,3.4,8.8,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.581318,24.773058,8.8,0,10.4,0,0.4,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.56,24.8,113.581318,24.772502,8.9,1.2,0,0,0,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.581318,24.773058,14.1,0,0.7,0,0,26.15298843,0.753212571,1.047399759,19.78370094,28.36829185,8.508770943,7.804954052,7.371243954,42.42098999,102.2423935,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.582154,24.828618,129.6,2.2,8.3,29.6,8.8,26.14458084,0.752176702,1.046034455,19.77194214,28.41377068,11.80863094,7.87526226,18.19323349,51.8884697,129.3187714,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.56,24.83,113.582154,24.828618,147.4,1.7,10.4,40.2,9.5,26.14458084,0.752176702,1.046034455,19.77194214,28.41377068,11.80863094,7.87526226,18.19323349,51.8884697,129.3187714,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.59,24.81,113.582154,24.828618,147.7,1.8,8.9,31,8.7,26.14458084,0.752176702,1.046034455,19.77194214,28.41377068,11.80863094,7.87526226,18.19323349,51.8884697,129.3187714,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.6,24.81,113.582708,24.81056,96,60.2,0,0,0,26.14734268,0.752436876,1.046351314,19.77546501,28.39989471,13.65771675,10.33290386,18.52144432,48.26502609,160.0851746,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.582708,24.81056,148.8,81.8,0,0,0,26.14734268,0.752436876,1.046351314,19.77546501,28.39989471,13.65771675,10.33290386,18.52144432,48.26502609,160.0851746,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.582898,24.73174,13.1,8.8,17.8,9.1,31.1,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.61,24.79,113.582898,24.73174,14,8.4,20.2,10.9,25.3,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.582898,24.73174,41.8,16.7,19.5,14.1,51.1,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.583503,24.812275,214.6,128.4,2.2,8.3,29.6,26.14734268,0.752436876,1.046351314,19.77546501,28.39989471,12.26954937,8.389056206,17.86627579,51.24889374,139.4660034,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.583503,24.812275,237.9,146.5,1.8,8.9,31,26.14734268,0.752436876,1.046351314,19.77546501,28.39989471,12.26954937,8.389056206,17.86627579,51.24889374,139.4660034,Sedimentary,砂岩及砾岩类
1,113.61,24.79,113.583614,24.73185,223.4,106.4,141.5,4.9,8.4,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.583614,24.73185,232.4,103,143,3.4,8.8,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.583614,24.73185,266.6,74.6,247.8,26,16.7,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.584241,24.73206,123.9,247.8,26,16.7,19.5,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.584241,24.73206,180.8,143,3.4,8.8,17.8,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.61,24.79,113.584241,24.73206,185.8,141.5,4.9,8.4,20.2,26.15672112,0.754205227,1.048869371,19.79147339,28.33987236,11.87177753,9.346492767,23.87574196,55.60509109,142.0584259,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.584368,24.740552,30.9,0,0,0,0,26.15613556,0.754013598,1.048578143,19.79013634,28.34464645,11.59754467,8.945399284,21.76264763,54.53652573,135.8308716,Sedimentary,砂岩及砾岩类
1,113.61,24.79,113.584368,24.740552,34.5,0,0,0,0,26.15613556,0.754013598,1.048578143,19.79013634,28.34464645,11.59754467,8.945399284,21.76264763,54.53652573,135.8308716,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.584368,24.740552,71.5,0,0,0,0,26.15613556,0.754013598,1.048578143,19.79013634,28.34464645,11.59754467,8.945399284,21.76264763,54.53652573,135.8308716,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.58579,24.818349,129.6,2.2,8.3,29.6,8.8,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.00773239,7.995720863,17.85072708,52.04521179,131.6396332,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.58579,24.818349,147.7,1.8,8.9,31,8.7,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.00773239,7.995720863,17.85072708,52.04521179,131.6396332,Sedimentary,砂岩及砾岩类
1,113.66,23.99,113.585924,23.983897,244.7,44.3,62.1,37.8,8.2,25.8840313,0.814944386,1.158559322,19.8519268,28.41130829,8.619502068,12.0892458,24.33751106,64.14816284,174.9892273,Igneous,花岗岩类
1,113.58,24.03,113.585924,23.983897,309.6,42.6,32,19.2,62.5,25.8840313,0.814944386,1.158559322,19.8519268,28.41130829,8.619502068,12.0892458,24.33751106,64.14816284,174.9892273,Igneous,花岗岩类
1,113.66,23.99,113.58798,24.028766,244.7,44.3,62.1,37.8,8.2,25.91124344,0.809850633,1.149124265,19.85260963,28.38564682,10.27672768,15.17749786,17.89884949,64.63904572,246.1362915,Igneous,花岗岩类
1,113.58,24.03,113.58798,24.028766,309.6,42.6,32,19.2,62.5,25.91124344,0.809850633,1.149124265,19.85260963,28.38564682,10.27672768,15.17749786,17.89884949,64.63904572,246.1362915,Igneous,花岗岩类
1,113.61,24.79,113.589085,24.756661,60.7,14.6,11.5,9.7,0,26.1621685,0.752782881,1.046384692,19.78913689,28.34424782,10.77742672,8.1277771,16.4566803,51.49568176,121.2809372,Sedimentary,砂岩及砾岩类
1,113.59,24.77,113.589085,24.756661,83.3,17.3,24,9.1,0,26.1621685,0.752782881,1.046384692,19.78913689,28.34424782,10.77742672,8.1277771,16.4566803,51.49568176,121.2809372,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.590239,24.824292,10.1,40.3,16.9,10.4,23.1,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.00773239,7.995720863,17.85072708,52.04521179,131.6396332,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.6,24.81,113.590239,24.824292,10.1,38.3,16.2,10.6,18,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.00773239,7.995720863,17.85072708,52.04521179,131.6396332,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.6,24.81,113.590239,24.824292,38.3,16.2,10.6,18,0.2,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.00773239,7.995720863,17.85072708,52.04521179,131.6396332,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.59,24.81,113.590239,24.824292,40.3,16.9,10.4,23.1,0,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.00773239,7.995720863,17.85072708,52.04521179,131.6396332,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.6,24.58,113.591371,24.63219,79.4,120.2,109.4,19,11.3,26.1649437,0.756739616,1.052690983,19.8105526,28.27294159,13.21032429,12.68743706,34.65366745,62.12494278,173.4677429,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.591371,24.63219,123.9,247.8,26,16.7,19.5,26.1649437,0.756739616,1.052690983,19.8105526,28.27294159,13.21032429,12.68743706,34.65366745,62.12494278,173.4677429,Sedimentary,砂岩及砾岩类
1,113.53,24.68,113.591371,24.63219,158.3,190.8,13,10.9,19.8,26.1649437,0.756739616,1.052690983,19.8105526,28.27294159,13.21032429,12.68743706,34.65366745,62.12494278,173.4677429,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.593116,24.818057,214.6,128.4,2.2,8.3,29.6,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.593116,24.818057,237.9,146.5,1.8,8.9,31,26.15310478,0.751500845,1.044652939,19.77556419,28.39650917,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,砂岩及砾岩类
1,113.53,23.87,113.593709,23.806514,329.9,109.2,15.9,11.9,32.5,25.77169037,0.8368541,1.199134707,19.84774017,28.51567841,8.551236153,9.400037766,17.06564522,66.27217865,129.8680573,Igneous,花岗岩类
1,113.58,23.73,113.593709,23.806514,399,79.6,4.4,6.4,25.3,25.77169037,0.8368541,1.199134707,19.84774017,28.51567841,8.551236153,9.400037766,17.06564522,66.27217865,129.8680573,Igneous,花岗岩类
1,113.6,24.81,113.593808,24.837778,96,60.2,0,0,0,26.1572113,0.750222206,1.042375565,19.77476501,28.39590645,12.04776669,8.435214043,20.61856842,52.99113464,138.21521,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.56,24.83,113.593808,24.837778,126.6,44.7,0,0,0,26.1572113,0.750222206,1.042375565,19.77476501,28.39590645,12.04776669,8.435214043,20.61856842,52.99113464,138.21521,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.59,24.81,113.593808,24.837778,148.8,81.8,0,0,0,26.1572113,0.750222206,1.042375565,19.77476501,28.39590645,12.04776669,8.435214043,20.61856842,52.99113464,138.21521,Sedimentary,白垩纪-古近纪（早第三纪）红层碎屑岩类
1,113.67,24.61,113.594903,24.624154,155.4,40.8,10.6,0,0,26.17236137,0.756010354,1.051169395,19.8151226,28.2514019,13.23349285,12.83415794,34.85641098,62.36699677,174.2736206,Igneous,花岗岩类
1,113.6,24.58,113.594903,24.624154,205.1,99.2,0,0,0,26.17236137,0.756010354,1.051169395,19.8151226,28.2514019,13.23349285,12.83415794,34.85641098,62.36699677,174.2736206,Igneous,花岗岩类
1,113.59,24.81,113.594917,24.821164,180.2,143.3,146.5,1.8,8.9,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.594917,24.821164,187.7,128.6,128.4,2.2,8.3,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.595631,24.819675,129.6,2.2,8.3,29.6,8.8,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.595631,24.819675,147.7,1.8,8.9,31,8.7,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.05174541,8.202679634,18.67717552,52.19591141,136.4581146,Sedimentary,砂岩及砾岩类
1,113.66,24.67,113.597212,24.685432,36.3,14.7,0,9.4,18.1,26.17391586,0.753477156,1.04700911,19.80402184,28.285532,12.81183338,11.33304596,31.47084045,59.69693756,163.8430939,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.597212,24.685432,123.9,247.8,26,16.7,19.5,26.17391586,0.753477156,1.04700911,19.80402184,28.285532,12.81183338,11.33304596,31.47084045,59.69693756,163.8430939,Sedimentary,砂岩及砾岩类
1,113.53,24.68,113.597212,24.685432,158.3,190.8,13,10.9,19.8,26.17391586,0.753477156,1.04700911,19.80402184,28.285532,12.81183338,11.33304596,31.47084045,59.69693756,163.8430939,Sedimentary,砂岩及砾岩类
1,113.53,23.87,113.597595,23.799932,329.9,109.2,15.9,11.9,32.5,25.76627731,0.837793767,1.200879097,19.84729004,28.52048492,11.9181509,13.49416924,23.77178192,63.70658875,154.4508667,Igneous,花岗岩类
1,113.58,23.73,113.597595,23.799932,399,79.6,4.4,6.4,25.3,25.76627731,0.837793767,1.200879097,19.84729004,28.52048492,11.9181509,13.49416924,23.77178192,63.70658875,154.4508667,Igneous,花岗岩类
1,113.61,24.79,113.598523,24.782215,11.5,0,0,0,0,26.16677475,0.751128852,1.04348278,19.78683472,28.34796333,11.58313656,7.962566376,18.32831573,54.31551361,132.2524872,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.599025,24.814012,180.2,143.3,146.5,1.8,8.9,26.16175079,0.750586569,1.042783856,19.78041077,28.37318039,12.05855846,8.296588898,19.27050209,52.87054443,138.3582306,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.599025,24.814012,187.7,128.6,128.4,2.2,8.3,26.16175079,0.750586569,1.042783856,19.78041077,28.37318039,12.05855846,8.296588898,19.27050209,52.87054443,138.3582306,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.5991,24.81811,180.2,143.3,146.5,1.8,8.9,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.07442474,8.375034332,19.72091675,52.86601639,138.5483246,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.5991,24.81811,187.7,128.6,128.4,2.2,8.3,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.07442474,8.375034332,19.72091675,52.86601639,138.5483246,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.5991,24.81811,214.6,128.4,2.2,8.3,29.6,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.07442474,8.375034332,19.72091675,52.86601639,138.5483246,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.5991,24.81811,237.9,146.5,1.8,8.9,31,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.07442474,8.375034332,19.72091675,52.86601639,138.5483246,Sedimentary,砂岩及砾岩类
1,113.53,24.68,113.599627,24.686098,159.4,23.9,1.4,0,0,26.17391586,0.753477156,1.04700911,19.80402184,28.285532,12.82678318,11.46010876,31.46728325,59.79448318,163.7663116,Sedimentary,砂岩及砾岩类
1,113.59,24.81,113.600549,24.816943,180.2,143.3,146.5,1.8,8.9,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.07442474,8.375034332,19.72091675,52.86601639,138.5483246,Sedimentary,砂岩及砾岩类
1,113.6,24.81,113.600549,24.816943,187.7,128.6,128.4,2.2,8.3,26.16030884,0.750444353,1.042616487,19.77837944,28.38130379,12.07442474,8.375034332,19.72091675,52.86601639,138.5483246,Sedimentary,砂岩及砾岩类
1,113.66,24.67,113.6021,24.702268,36.3,14.7,0,9.4,18.1,26.18126488,0.752105772,1.044541597,19.80328369,28.28298378,12.63446236,10.95448208,29.82276154,58.83047485,159.0623474,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.6021,24.702268,123.9,247.8,26,16.7,19.5,26.18126488,0.752105772,1.044541597,19.80328369,28.28298378,12.63446236,10.95448208,29.82276154,58.83047485,159.0623474,Sedimentary,砂岩及砾岩类
1,113.53,24.68,113.6021,24.702268,158.3,190.8,13,10.9,19.8,26.18126488,0.752105772,1.044541597,19.80328369,28.28298378,12.63446236,10.95448208,29.82276154,58.83047485,159.0623474,Sedimentary,砂岩及砾岩类
1,113.66,24.67,113.602557,24.702365,36.3,14.7,0,9.4,18.1,26.18126488,0.752105772,1.044541597,19.80328369,28.28298378,12.63446236,10.95448208,29.82276154,58.83047485,159.0623474,Sedimentary,砂岩及砾岩类
1,113.59,24.69,113.602557,24.702365,123.9,247.8,26,16.7,19.5,26.18126488,0.752105772,1.044541597,19.80328369,28.28298378,12.63446236,10.95448208,29.82276154,58.83047485,159.0623474,Sedimentary,砂岩及砾岩类
1,113.53,24.68,113.602557,24.702365,158.3,190.8,13,10.9,19.8,26.18126488,0.752105772,1.044541597,19.80328369,28.28298378,12.63446236,10.95448208,29.82276154,58.83047485,159.0623474,Sedimentary,砂岩及砾岩类
1,113.64,23.88,113.604014,23.871879,284.2,5,0.6,16.8,10.7,25.81266594,0.829078257,1.184650898,19.85323906,28.46987915,10.21761799,12.28862095,19.99058151,66.37215424,191.2716675,Igneous,花岗岩类
1,113.53,23.87,113.604014,23.871879,333.6,15.9,11.9,32.5,16.4,25.81266594,0.829078257,1.184650898,19.85323906,28.46987915,10.21761799,12.28862095,19.99058151,66.37215424,191.2716675,Igneous,花岗岩类
1,113.59,24.69,113.604068,24.664153,10.4,0,1.9,66.2,54.8,26.18202782,0.753441572,1.046671987,19.8104248,28.25913429,13.03452778,12.09926414,33.19760895,60.96780014,168.878067,Sedimentary,砂岩及砾岩类
1,113.65,23.65,113.604641,23.705901,49.5,254.7,26.7,43.8,7.8,25.7042675,0.850479901,1.224388003,19.84225273,28.57941628,9.453933716,10.60018826,16.40799713,63.20497513,212.186615,Igneous,花岗岩类
1,113.58,23.73,113.604641,23.705901,53.7,395.2,79.6,4.4,6.4,25.7042675,0.850479901,1.224388003,19.84225273,28.57941628,9.453933716,10.60018826,16.40799713,63.20497513,212.186615,Igneous,花岗岩类
1,113.53,24.68,113.606569,24.686931,128,13.7,3.4,0,0,26.18184662,0.752624393,1.045357823,19.80628395,28.27269745,12.84448814,11.59685326,31.51355743,59.91540527,163.8999176,Sedimentary,砂岩及砾岩类
1,113.64,23.88,113.609567,23.869381,11.5,0.3,0,0.9,15.1,25.81266594,0.829078257,1.184650898,19.85323906,28.46987915,9.125024796,10.61296558,24.14645004,67.5946579,159.6636353,Sedimentary,页岩及泥岩类
1,113.53,23.87,113.609567,23.869381,15.1,2.8,0,0,6.2,25.81266594,0.829078257,1.184650898,19.85323906,28.46987915,9.125024796,10.61296558,24.14645004,67.5946579,159.6636353,Sedimentary,页岩及泥岩类
